Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
236	22792	1	98	1.0	1.02164502165	98.0	98.6666666667	235	22694	1	98	1.0	1.01731601732	98.0	98.2424242424	ping
237	22890	1	98	1.0	1.02155172414	98.0	98.6637931034	235	22694	1	98	1.0	1.01731601732	98.0	98.2424242424	ping
237	22890	1	98	1.0	1.02155172414	98.0	98.6637931034	236	22792	1	98	1.0	1.01724137931	98.0	98.2413793103	ping
238	22988	1	98	1.0	1.02145922747	98.0	98.660944206	236	22792	1	98	1.0	1.01724137931	98.0	98.2413793103	ping
238	22988	1	98	1.0	1.02145922747	98.0	98.660944206	237	22890	1	98	1.0	1.01716738197	98.0	98.2403433476	ping
239	23086	1	98	1.0	1.02136752137	98.0	98.6581196581	237	22890	1	98	1.0	1.01716738197	98.0	98.2403433476	ping
239	23086	1	98	1.0	1.02136752137	98.0	98.6581196581	238	22988	1	98	1.0	1.01709401709	98.0	98.2393162393	ping
241	23226	2	140	2.0	1.02553191489	140.0	98.8340425532	238	22988	1	98	1.0	1.01709401709	98.0	98.2393162393	ping
241	23226	2	140	2.0	1.02553191489	140.0	98.8340425532	240	23128	2	140	2.0	1.02127659574	140.0	98.4170212766	ping
242	23324	1	98	1.0	1.02542372881	98.0	98.8305084746	240	23128	2	140	2.0	1.02127659574	140.0	98.4170212766	ping
242	23324	1	98	1.0	1.02542372881	98.0	98.8305084746	241	23226	1	98	1.0	1.02118644068	98.0	98.4152542373	ping
243	23422	1	98	1.0	1.0253164557	98.0	98.8270042194	241	23226	1	98	1.0	1.02118644068	98.0	98.4152542373	ping
243	23422	1	98	1.0	1.0253164557	98.0	98.8270042194	242	23324	1	98	1.0	1.02109704641	98.0	98.4135021097	ping
244	23520	1	98	1.0	1.02521008403	98.0	98.8235294118	242	23324	1	98	1.0	1.02109704641	98.0	98.4135021097	ping
244	23520	1	98	1.0	1.02521008403	98.0	98.8235294118	243	23422	1	98	1.0	1.02100840336	98.0	98.4117647059	ping
245	23618	1	98	1.0	1.02510460251	98.0	98.820083682	243	23422	1	98	1.0	1.02100840336	98.0	98.4117647059	ping
245	23618	1	98	1.0	1.02510460251	98.0	98.820083682	244	23520	1	98	1.0	1.02092050209	98.0	98.410041841	ping
246	23716	1	98	1.0	1.025	98.0	98.8166666667	244	23520	1	98	1.0	1.02092050209	98.0	98.410041841	ping
246	23716	1	98	1.0	1.025	98.0	98.8166666667	245	23618	1	98	1.0	1.02083333333	98.0	98.4083333333	ping
247	23814	1	98	1.0	1.02489626556	98.0	98.8132780083	245	23618	1	98	1.0	1.02083333333	98.0	98.4083333333	ping
247	23814	1	98	1.0	1.02489626556	98.0	98.8132780083	246	23716	1	98	1.0	1.02074688797	98.0	98.4066390041	ping
248	23912	1	98	1.0	1.02479338843	98.0	98.8099173554	246	23716	1	98	1.0	1.02074688797	98.0	98.4066390041	ping
248	23912	1	98	1.0	1.02479338843	98.0	98.8099173554	247	23814	1	98	1.0	1.02066115702	98.0	98.4049586777	ping
249	24010	1	98	1.0	1.02469135802	98.0	98.8065843621	247	23814	1	98	1.0	1.02066115702	98.0	98.4049586777	ping
249	24010	1	98	1.0	1.02469135802	98.0	98.8065843621	248	23912	1	98	1.0	1.02057613169	98.0	98.4032921811	ping
250	24108	1	98	1.0	1.02459016393	98.0	98.8032786885	248	23912	1	98	1.0	1.02057613169	98.0	98.4032921811	ping
250	24108	1	98	1.0	1.02459016393	98.0	98.8032786885	249	24010	1	98	1.0	1.02049180328	98.0	98.4016393443	ping
251	24206	1	98	1.0	1.02448979592	98.0	98.8	249	24010	1	98	1.0	1.02049180328	98.0	98.4016393443	ping
251	24206	1	98	1.0	1.02448979592	98.0	98.8	250	24108	1	98	1.0	1.02040816327	98.0	98.4	ping
252	24304	1	98	1.0	1.0243902439	98.0	98.7967479675	250	24108	1	98	1.0	1.02040816327	98.0	98.4	ping
252	24304	1	98	1.0	1.0243902439	98.0	98.7967479675	251	24206	1	98	1.0	1.02032520325	98.0	98.3983739837	ping
253	24402	1	98	1.0	1.02429149798	98.0	98.7935222672	251	24206	1	98	1.0	1.02032520325	98.0	98.3983739837	ping
253	24402	1	98	1.0	1.02429149798	98.0	98.7935222672	252	24304	1	98	1.0	1.02024291498	98.0	98.3967611336	ping
254	24500	1	98	1.0	1.02419354839	98.0	98.7903225806	252	24304	1	98	1.0	1.02024291498	98.0	98.3967611336	ping
254	24500	1	98	1.0	1.02419354839	98.0	98.7903225806	253	24402	1	98	1.0	1.02016129032	98.0	98.3951612903	ping
255	24598	1	98	1.0	1.02409638554	98.0	98.7871485944	253	24402	1	98	1.0	1.02016129032	98.0	98.3951612903	ping
255	24598	1	98	1.0	1.02409638554	98.0	98.7871485944	254	24500	1	98	1.0	1.02008032129	98.0	98.3935742972	ping
256	24696	1	98	1.0	1.024	98.0	98.784	254	24500	1	98	1.0	1.02008032129	98.0	98.3935742972	ping
256	24696	1	98	1.0	1.024	98.0	98.784	255	24598	1	98	1.0	1.02	98.0	98.392	ping
257	24794	1	98	1.0	1.02390438247	98.0	98.780876494	255	24598	1	98	1.0	1.02	98.0	98.392	ping
257	24794	1	98	1.0	1.02390438247	98.0	98.780876494	256	24696	1	98	1.0	1.01992031873	98.0	98.390438247	ping
258	24892	1	98	1.0	1.02380952381	98.0	98.7777777778	256	24696	1	98	1.0	1.01992031873	98.0	98.390438247	ping
258	24892	1	98	1.0	1.02380952381	98.0	98.7777777778	257	24794	1	98	1.0	1.01984126984	98.0	98.3888888889	ping
259	24990	1	98	1.0	1.02371541502	98.0	98.7747035573	257	24794	1	98	1.0	1.01984126984	98.0	98.3888888889	ping
259	24990	1	98	1.0	1.02371541502	98.0	98.7747035573	258	24892	1	98	1.0	1.01976284585	98.0	98.3873517787	ping
260	25088	1	98	1.0	1.02362204724	98.0	98.7716535433	258	24892	1	98	1.0	1.01976284585	98.0	98.3873517787	ping
260	25088	1	98	1.0	1.02362204724	98.0	98.7716535433	259	24990	1	98	1.0	1.01968503937	98.0	98.3858267717	ping
261	25186	1	98	1.0	1.02352941176	98.0	98.768627451	259	24990	1	98	1.0	1.01968503937	98.0	98.3858267717	ping
261	25186	1	98	1.0	1.02352941176	98.0	98.768627451	260	25088	1	98	1.0	1.01960784314	98.0	98.3843137255	ping
262	25284	1	98	1.0	1.0234375	98.0	98.765625	260	25088	1	98	1.0	1.01960784314	98.0	98.3843137255	ping
262	25284	1	98	1.0	1.0234375	98.0	98.765625	261	25186	1	98	1.0	1.01953125	98.0	98.3828125	ping
263	25382	1	98	1.0	1.0233463035	98.0	98.7626459144	261	25186	1	98	1.0	1.01953125	98.0	98.3828125	ping
263	25382	1	98	1.0	1.0233463035	98.0	98.7626459144	262	25284	1	98	1.0	1.01945525292	98.0	98.3813229572	ping
264	25480	1	98	1.0	1.02325581395	98.0	98.7596899225	262	25284	1	98	1.0	1.01945525292	98.0	98.3813229572	ping
264	25480	1	98	1.0	1.02325581395	98.0	98.7596899225	263	25382	1	98	1.0	1.01937984496	98.0	98.3798449612	ping
265	25578	1	98	1.0	1.02316602317	98.0	98.7567567568	263	25382	1	98	1.0	1.01937984496	98.0	98.3798449612	ping
265	25578	1	98	1.0	1.02316602317	98.0	98.7567567568	264	25480	1	98	1.0	1.01930501931	98.0	98.3783783784	ping
266	25676	1	98	1.0	1.02307692308	98.0	98.7538461538	264	25480	1	98	1.0	1.01930501931	98.0	98.3783783784	ping
266	25676	1	98	1.0	1.02307692308	98.0	98.7538461538	265	25578	1	98	1.0	1.01923076923	98.0	98.3769230769	ping
267	25774	1	98	1.0	1.02298850575	98.0	98.7509578544	265	25578	1	98	1.0	1.01923076923	98.0	98.3769230769	ping
267	25774	1	98	1.0	1.02298850575	98.0	98.7509578544	266	25676	1	98	1.0	1.01915708812	98.0	98.3754789272	ping
268	25872	1	98	1.0	1.02290076336	98.0	98.7480916031	266	25676	1	98	1.0	1.01915708812	98.0	98.3754789272	ping
268	25872	1	98	1.0	1.02290076336	98.0	98.7480916031	267	25774	1	98	1.0	1.01908396947	98.0	98.3740458015	ping
269	25970	1	98	1.0	1.02281368821	98.0	98.7452471483	267	25774	1	98	1.0	1.01908396947	98.0	98.3740458015	ping
269	25970	1	98	1.0	1.02281368821	98.0	98.7452471483	268	25872	1	98	1.0	1.01901140684	98.0	98.3726235741	ping
270	26068	1	98	1.0	1.02272727273	98.0	98.7424242424	268	25872	1	98	1.0	1.01901140684	98.0	98.3726235741	ping
270	26068	1	98	1.0	1.02272727273	98.0	98.7424242424	269	25970	1	98	1.0	1.01893939394	98.0	98.3712121212	ping
271	26166	1	98	1.0	1.02264150943	98.0	98.7396226415	269	25970	1	98	1.0	1.01893939394	98.0	98.3712121212	ping
271	26166	1	98	1.0	1.02264150943	98.0	98.7396226415	270	26068	1	98	1.0	1.01886792453	98.0	98.3698113208	ping
272	26264	1	98	1.0	1.02255639098	98.0	98.7368421053	270	26068	1	98	1.0	1.01886792453	98.0	98.3698113208	ping
272	26264	1	98	1.0	1.02255639098	98.0	98.7368421053	271	26166	1	98	1.0	1.01879699248	98.0	98.3684210526	ping
273	26362	1	98	1.0	1.02247191011	98.0	98.734082397	271	26166	1	98	1.0	1.01879699248	98.0	98.3684210526	ping
273	26362	1	98	1.0	1.02247191011	98.0	98.734082397	272	26264	1	98	1.0	1.01872659176	98.0	98.3670411985	ping
274	26460	1	98	1.0	1.0223880597	98.0	98.7313432836	272	26264	1	98	1.0	1.01872659176	98.0	98.3670411985	ping
274	26460	1	98	1.0	1.0223880597	98.0	98.7313432836	273	26362	1	98	1.0	1.01865671642	98.0	98.3656716418	ping
275	26558	1	98	1.0	1.02230483271	98.0	98.7286245353	273	26362	1	98	1.0	1.01865671642	98.0	98.3656716418	ping
275	26558	1	98	1.0	1.02230483271	98.0	98.7286245353	274	26460	1	98	1.0	1.01858736059	98.0	98.3643122677	ping
276	26656	1	98	1.0	1.02222222222	98.0	98.7259259259	274	26460	1	98	1.0	1.01858736059	98.0	98.3643122677	ping
276	26656	1	98	1.0	1.02222222222	98.0	98.7259259259	275	26558	1	98	1.0	1.01851851852	98.0	98.362962963	ping
277	26754	1	98	1.0	1.0221402214	98.0	98.7232472325	275	26558	1	98	1.0	1.01851851852	98.0	98.362962963	ping
277	26754	1	98	1.0	1.0221402214	98.0	98.7232472325	276	26656	1	98	1.0	1.0184501845	98.0	98.3616236162	ping
278	26852	1	98	1.0	1.02205882353	98.0	98.7205882353	276	26656	1	98	1.0	1.0184501845	98.0	98.3616236162	ping
278	26852	1	98	1.0	1.02205882353	98.0	98.7205882353	277	26754	1	98	1.0	1.01838235294	98.0	98.3602941176	ping
279	26950	1	98	1.0	1.02197802198	98.0	98.7179487179	277	26754	1	98	1.0	1.01838235294	98.0	98.3602941176	ping
279	26950	1	98	1.0	1.02197802198	98.0	98.7179487179	278	26852	1	98	1.0	1.01831501832	98.0	98.358974359	ping
280	27048	1	98	1.0	1.02189781022	98.0	98.7153284672	278	26852	1	98	1.0	1.01831501832	98.0	98.358974359	ping
280	27048	1	98	1.0	1.02189781022	98.0	98.7153284672	279	26950	1	98	1.0	1.01824817518	98.0	98.3576642336	ping
281	27146	1	98	1.0	1.02181818182	98.0	98.7127272727	279	26950	1	98	1.0	1.01824817518	98.0	98.3576642336	ping
281	27146	1	98	1.0	1.02181818182	98.0	98.7127272727	280	27048	1	98	1.0	1.01818181818	98.0	98.3563636364	ping
282	27244	1	98	1.0	1.02173913043	98.0	98.7101449275	280	27048	1	98	1.0	1.01818181818	98.0	98.3563636364	ping
282	27244	1	98	1.0	1.02173913043	98.0	98.7101449275	281	27146	1	98	1.0	1.01811594203	98.0	98.3550724638	ping
283	27342	1	98	1.0	1.02166064982	98.0	98.7075812274	281	27146	1	98	1.0	1.01811594203	98.0	98.3550724638	ping
283	27342	1	98	1.0	1.02166064982	98.0	98.7075812274	282	27244	1	98	1.0	1.01805054152	98.0	98.3537906137	ping
284	27440	1	98	1.0	1.02158273381	98.0	98.7050359712	282	27244	1	98	1.0	1.01805054152	98.0	98.3537906137	ping
284	27440	1	98	1.0	1.02158273381	98.0	98.7050359712	283	27342	1	98	1.0	1.01798561151	98.0	98.3525179856	ping
285	27538	1	98	1.0	1.02150537634	98.0	98.7025089606	283	27342	1	98	1.0	1.01798561151	98.0	98.3525179856	ping
285	27538	1	98	1.0	1.02150537634	98.0	98.7025089606	284	27440	1	98	1.0	1.01792114695	98.0	98.3512544803	ping
286	27636	1	98	1.0	1.02142857143	98.0	98.7	284	27440	1	98	1.0	1.01792114695	98.0	98.3512544803	ping
286	27636	1	98	1.0	1.02142857143	98.0	98.7	285	27538	1	98	1.0	1.01785714286	98.0	98.35	ping
287	27734	1	98	1.0	1.02135231317	98.0	98.6975088968	285	27538	1	98	1.0	1.01785714286	98.0	98.35	ping
287	27734	1	98	1.0	1.02135231317	98.0	98.6975088968	286	27636	1	98	1.0	1.01779359431	98.0	98.3487544484	ping
288	27832	1	98	1.0	1.02127659574	98.0	98.695035461	286	27636	1	98	1.0	1.01779359431	98.0	98.3487544484	ping
288	27832	1	98	1.0	1.02127659574	98.0	98.695035461	287	27734	1	98	1.0	1.01773049645	98.0	98.3475177305	ping
289	27930	1	98	1.0	1.02120141343	98.0	98.6925795053	287	27734	1	98	1.0	1.01773049645	98.0	98.3475177305	ping
289	27930	1	98	1.0	1.02120141343	98.0	98.6925795053	288	27832	1	98	1.0	1.01766784452	98.0	98.3462897527	ping
291	28070	2	140	2.0	1.02464788732	140.0	98.838028169	288	27832	1	98	1.0	1.01766784452	98.0	98.3462897527	ping
291	28070	2	140	2.0	1.02464788732	140.0	98.838028169	290	27972	2	140	2.0	1.02112676056	140.0	98.4929577465	ping
292	28168	1	98	1.0	1.02456140351	98.0	98.8350877193	290	27972	2	140	2.0	1.02112676056	140.0	98.4929577465	ping
292	28168	1	98	1.0	1.02456140351	98.0	98.8350877193	291	28070	1	98	1.0	1.02105263158	98.0	98.4912280702	ping
293	28266	1	98	1.0	1.02447552448	98.0	98.8321678322	291	28070	1	98	1.0	1.02105263158	98.0	98.4912280702	ping
293	28266	1	98	1.0	1.02447552448	98.0	98.8321678322	292	28168	1	98	1.0	1.02097902098	98.0	98.4895104895	ping
294	28364	1	98	1.0	1.0243902439	98.0	98.8292682927	292	28168	1	98	1.0	1.02097902098	98.0	98.4895104895	ping
294	28364	1	98	1.0	1.0243902439	98.0	98.8292682927	293	28266	1	98	1.0	1.02090592334	98.0	98.487804878	ping
295	28462	1	98	1.0	1.02430555556	98.0	98.8263888889	293	28266	1	98	1.0	1.02090592334	98.0	98.487804878	ping
295	28462	1	98	1.0	1.02430555556	98.0	98.8263888889	294	28364	1	98	1.0	1.02083333333	98.0	98.4861111111	ping
296	28560	1	98	1.0	1.02422145329	98.0	98.8235294118	294	28364	1	98	1.0	1.02083333333	98.0	98.4861111111	ping
296	28560	1	98	1.0	1.02422145329	98.0	98.8235294118	295	28462	1	98	1.0	1.02076124567	98.0	98.4844290657	ping
297	28658	1	98	1.0	1.02413793103	98.0	98.8206896552	295	28462	1	98	1.0	1.02076124567	98.0	98.4844290657	ping
297	28658	1	98	1.0	1.02413793103	98.0	98.8206896552	296	28560	1	98	1.0	1.02068965517	98.0	98.4827586207	ping
298	28756	1	98	1.0	1.02405498282	98.0	98.8178694158	296	28560	1	98	1.0	1.02068965517	98.0	98.4827586207	ping
298	28756	1	98	1.0	1.02405498282	98.0	98.8178694158	297	28658	1	98	1.0	1.0206185567	98.0	98.4810996564	ping
299	28854	1	98	1.0	1.02397260274	98.0	98.8150684932	297	28658	1	98	1.0	1.0206185567	98.0	98.4810996564	ping
299	28854	1	98	1.0	1.02397260274	98.0	98.8150684932	298	28756	1	98	1.0	1.02054794521	98.0	98.4794520548	ping
300	28952	1	98	1.0	1.02389078498	98.0	98.8122866894	298	28756	1	98	1.0	1.02054794521	98.0	98.4794520548	ping
300	28952	1	98	1.0	1.02389078498	98.0	98.8122866894	299	28854	1	98	1.0	1.0204778157	98.0	98.4778156997	ping
301	29050	1	98	1.0	1.02380952381	98.0	98.8095238095	299	28854	1	98	1.0	1.0204778157	98.0	98.4778156997	ping
301	29050	1	98	1.0	1.02380952381	98.0	98.8095238095	300	28952	1	98	1.0	1.02040816327	98.0	98.4761904762	ping
302	29148	1	98	1.0	1.02372881356	98.0	98.806779661	300	28952	1	98	1.0	1.02040816327	98.0	98.4761904762	ping
302	29148	1	98	1.0	1.02372881356	98.0	98.806779661	301	29050	1	98	1.0	1.02033898305	98.0	98.4745762712	ping
303	29246	1	98	1.0	1.02364864865	98.0	98.8040540541	301	29050	1	98	1.0	1.02033898305	98.0	98.4745762712	ping
303	29246	1	98	1.0	1.02364864865	98.0	98.8040540541	302	29148	1	98	1.0	1.02027027027	98.0	98.472972973	ping
304	29344	1	98	1.0	1.02356902357	98.0	98.8013468013	302	29148	1	98	1.0	1.02027027027	98.0	98.472972973	ping
304	29344	1	98	1.0	1.02356902357	98.0	98.8013468013	303	29246	1	98	1.0	1.0202020202	98.0	98.4713804714	ping
305	29442	1	98	1.0	1.02348993289	98.0	98.7986577181	303	29246	1	98	1.0	1.0202020202	98.0	98.4713804714	ping
305	29442	1	98	1.0	1.02348993289	98.0	98.7986577181	304	29344	1	98	1.0	1.02013422819	98.0	98.4697986577	ping
307	29638	2	196	2.0	1.02675585284	196.0	99.1237458194	304	29344	1	98	1.0	1.02013422819	98.0	98.4697986577	ping
307	29638	2	196	2.0	1.02675585284	196.0	99.1237458194	306	29540	2	196	2.0	1.02341137124	196.0	98.7959866221	ping
307	29638	0	0	0.0	1.02333333333	0.0	98.7933333333	306	29540	2	196	2.0	1.02341137124	196.0	98.7959866221	ping
307	29638	0	0	0.0	1.02333333333	0.0	98.7933333333	306	29540	0	0	0.0	1.02	0.0	98.4666666667	ping
308	29736	1	98	1.0	1.02325581395	98.0	98.7906976744	306	29540	0	0	0.0	1.02	0.0	98.4666666667	ping
308	29736	1	98	1.0	1.02325581395	98.0	98.7906976744	307	29638	1	98	1.0	1.01993355482	98.0	98.4651162791	ping
309	29834	1	98	1.0	1.02317880795	98.0	98.7880794702	307	29638	1	98	1.0	1.01993355482	98.0	98.4651162791	ping
309	29834	1	98	1.0	1.02317880795	98.0	98.7880794702	308	29736	1	98	1.0	1.01986754967	98.0	98.4635761589	ping
310	29932	1	98	1.0	1.02310231023	98.0	98.7854785479	308	29736	1	98	1.0	1.01986754967	98.0	98.4635761589	ping
310	29932	1	98	1.0	1.02310231023	98.0	98.7854785479	309	29834	1	98	1.0	1.0198019802	98.0	98.4620462046	ping
311	30030	1	98	1.0	1.02302631579	98.0	98.7828947368	309	29834	1	98	1.0	1.0198019802	98.0	98.4620462046	ping
311	30030	1	98	1.0	1.02302631579	98.0	98.7828947368	310	29932	1	98	1.0	1.01973684211	98.0	98.4605263158	ping
312	30128	1	98	1.0	1.02295081967	98.0	98.7803278689	310	29932	1	98	1.0	1.01973684211	98.0	98.4605263158	ping
312	30128	1	98	1.0	1.02295081967	98.0	98.7803278689	311	30030	1	98	1.0	1.01967213115	98.0	98.4590163934	ping
313	30226	1	98	1.0	1.02287581699	98.0	98.7777777778	311	30030	1	98	1.0	1.01967213115	98.0	98.4590163934	ping
313	30226	1	98	1.0	1.02287581699	98.0	98.7777777778	312	30128	1	98	1.0	1.01960784314	98.0	98.4575163399	ping
314	30324	1	98	1.0	1.02280130293	98.0	98.7752442997	312	30128	1	98	1.0	1.01960784314	98.0	98.4575163399	ping
314	30324	1	98	1.0	1.02280130293	98.0	98.7752442997	313	30226	1	98	1.0	1.01954397394	98.0	98.4560260586	ping
315	30422	1	98	1.0	1.02272727273	98.0	98.7727272727	313	30226	1	98	1.0	1.01954397394	98.0	98.4560260586	ping
315	30422	1	98	1.0	1.02272727273	98.0	98.7727272727	314	30324	1	98	1.0	1.01948051948	98.0	98.4545454545	ping
316	30520	1	98	1.0	1.02265372168	98.0	98.7702265372	314	30324	1	98	1.0	1.01948051948	98.0	98.4545454545	ping
316	30520	1	98	1.0	1.02265372168	98.0	98.7702265372	315	30422	1	98	1.0	1.01941747573	98.0	98.4530744337	ping
317	30618	1	98	1.0	1.02258064516	98.0	98.7677419355	315	30422	1	98	1.0	1.01941747573	98.0	98.4530744337	ping
317	30618	1	98	1.0	1.02258064516	98.0	98.7677419355	316	30520	1	98	1.0	1.01935483871	98.0	98.4516129032	ping
318	30716	1	98	1.0	1.02250803859	98.0	98.7652733119	316	30520	1	98	1.0	1.01935483871	98.0	98.4516129032	ping
318	30716	1	98	1.0	1.02250803859	98.0	98.7652733119	317	30618	1	98	1.0	1.0192926045	98.0	98.4501607717	ping
319	30814	1	98	1.0	1.02243589744	98.0	98.7628205128	317	30618	1	98	1.0	1.0192926045	98.0	98.4501607717	ping
319	30814	1	98	1.0	1.02243589744	98.0	98.7628205128	318	30716	1	98	1.0	1.01923076923	98.0	98.4487179487	ping
320	30912	1	98	1.0	1.02236421725	98.0	98.7603833866	318	30716	1	98	1.0	1.01923076923	98.0	98.4487179487	ping
320	30912	1	98	1.0	1.02236421725	98.0	98.7603833866	319	30814	1	98	1.0	1.01916932907	98.0	98.447284345	ping
321	31010	1	98	1.0	1.02229299363	98.0	98.7579617834	319	30814	1	98	1.0	1.01916932907	98.0	98.447284345	ping
321	31010	1	98	1.0	1.02229299363	98.0	98.7579617834	320	30912	1	98	1.0	1.01910828025	98.0	98.4458598726	ping
322	31108	1	98	1.0	1.02222222222	98.0	98.7555555556	320	30912	1	98	1.0	1.01910828025	98.0	98.4458598726	ping
322	31108	1	98	1.0	1.02222222222	98.0	98.7555555556	321	31010	1	98	1.0	1.01904761905	98.0	98.4444444444	ping
323	31206	1	98	1.0	1.02215189873	98.0	98.753164557	321	31010	1	98	1.0	1.01904761905	98.0	98.4444444444	ping
323	31206	1	98	1.0	1.02215189873	98.0	98.753164557	322	31108	1	98	1.0	1.01898734177	98.0	98.4430379747	ping
324	31304	1	98	1.0	1.02208201893	98.0	98.7507886435	322	31108	1	98	1.0	1.01898734177	98.0	98.4430379747	ping
324	31304	1	98	1.0	1.02208201893	98.0	98.7507886435	323	31206	1	98	1.0	1.01892744479	98.0	98.4416403785	ping
325	31402	1	98	1.0	1.02201257862	98.0	98.748427673	323	31206	1	98	1.0	1.01892744479	98.0	98.4416403785	ping
325	31402	1	98	1.0	1.02201257862	98.0	98.748427673	324	31304	1	98	1.0	1.01886792453	98.0	98.4402515723	ping
326	31500	1	98	1.0	1.02194357367	98.0	98.7460815047	324	31304	1	98	1.0	1.01886792453	98.0	98.4402515723	ping
326	31500	1	98	1.0	1.02194357367	98.0	98.7460815047	325	31402	1	98	1.0	1.01880877743	98.0	98.4388714734	ping
327	31598	1	98	1.0	1.021875	98.0	98.74375	325	31402	1	98	1.0	1.01880877743	98.0	98.4388714734	ping
327	31598	1	98	1.0	1.021875	98.0	98.74375	326	31500	1	98	1.0	1.01875	98.0	98.4375	ping
328	31696	1	98	1.0	1.02180685358	98.0	98.7414330218	326	31500	1	98	1.0	1.01875	98.0	98.4375	ping
328	31696	1	98	1.0	1.02180685358	98.0	98.7414330218	327	31598	1	98	1.0	1.01869158879	98.0	98.4361370717	ping
329	31794	1	98	1.0	1.02173913043	98.0	98.7391304348	327	31598	1	98	1.0	1.01869158879	98.0	98.4361370717	ping
329	31794	1	98	1.0	1.02173913043	98.0	98.7391304348	328	31696	1	98	1.0	1.01863354037	98.0	98.4347826087	ping
330	31892	1	98	1.0	1.02167182663	98.0	98.7368421053	328	31696	1	98	1.0	1.01863354037	98.0	98.4347826087	ping
330	31892	1	98	1.0	1.02167182663	98.0	98.7368421053	329	31794	1	98	1.0	1.01857585139	98.0	98.4334365325	ping
331	31990	1	98	1.0	1.02160493827	98.0	98.7345679012	329	31794	1	98	1.0	1.01857585139	98.0	98.4334365325	ping
331	31990	1	98	1.0	1.02160493827	98.0	98.7345679012	330	31892	1	98	1.0	1.01851851852	98.0	98.4320987654	ping
332	32088	1	98	1.0	1.02153846154	98.0	98.7323076923	330	31892	1	98	1.0	1.01851851852	98.0	98.4320987654	ping
332	32088	1	98	1.0	1.02153846154	98.0	98.7323076923	331	31990	1	98	1.0	1.01846153846	98.0	98.4307692308	ping
333	32186	1	98	1.0	1.02147239264	98.0	98.7300613497	331	31990	1	98	1.0	1.01846153846	98.0	98.4307692308	ping
333	32186	1	98	1.0	1.02147239264	98.0	98.7300613497	332	32088	1	98	1.0	1.01840490798	98.0	98.4294478528	ping
334	32284	1	98	1.0	1.02140672783	98.0	98.7278287462	332	32088	1	98	1.0	1.01840490798	98.0	98.4294478528	ping
334	32284	1	98	1.0	1.02140672783	98.0	98.7278287462	333	32186	1	98	1.0	1.01834862385	98.0	98.4281345566	ping
335	32382	1	98	1.0	1.02134146341	98.0	98.7256097561	333	32186	1	98	1.0	1.01834862385	98.0	98.4281345566	ping
335	32382	1	98	1.0	1.02134146341	98.0	98.7256097561	334	32284	1	98	1.0	1.01829268293	98.0	98.4268292683	ping
336	32480	1	98	1.0	1.02127659574	98.0	98.7234042553	334	32284	1	98	1.0	1.01829268293	98.0	98.4268292683	ping
336	32480	1	98	1.0	1.02127659574	98.0	98.7234042553	335	32382	1	98	1.0	1.01823708207	98.0	98.4255319149	ping
337	32578	1	98	1.0	1.02121212121	98.0	98.7212121212	335	32382	1	98	1.0	1.01823708207	98.0	98.4255319149	ping
337	32578	1	98	1.0	1.02121212121	98.0	98.7212121212	336	32480	1	98	1.0	1.01818181818	98.0	98.4242424242	ping
338	32676	1	98	1.0	1.02114803625	98.0	98.7190332326	336	32480	1	98	1.0	1.01818181818	98.0	98.4242424242	ping
338	32676	1	98	1.0	1.02114803625	98.0	98.7190332326	337	32578	1	98	1.0	1.01812688822	98.0	98.4229607251	ping
339	32774	1	98	1.0	1.02108433735	98.0	98.7168674699	337	32578	1	98	1.0	1.01812688822	98.0	98.4229607251	ping
339	32774	1	98	1.0	1.02108433735	98.0	98.7168674699	338	32676	1	98	1.0	1.01807228916	98.0	98.421686747	ping
341	32914	2	140	2.0	1.02402402402	140.0	98.8408408408	338	32676	1	98	1.0	1.01807228916	98.0	98.421686747	ping
341	32914	2	140	2.0	1.02402402402	140.0	98.8408408408	340	32816	2	140	2.0	1.02102102102	140.0	98.5465465465	ping
342	33012	1	98	1.0	1.02395209581	98.0	98.8383233533	340	32816	2	140	2.0	1.02102102102	140.0	98.5465465465	ping
342	33012	1	98	1.0	1.02395209581	98.0	98.8383233533	341	32914	1	98	1.0	1.02095808383	98.0	98.5449101796	ping
343	33110	1	98	1.0	1.02388059701	98.0	98.8358208955	341	32914	1	98	1.0	1.02095808383	98.0	98.5449101796	ping
343	33110	1	98	1.0	1.02388059701	98.0	98.8358208955	342	33012	1	98	1.0	1.02089552239	98.0	98.5432835821	ping
344	33208	1	98	1.0	1.02380952381	98.0	98.8333333333	342	33012	1	98	1.0	1.02089552239	98.0	98.5432835821	ping
344	33208	1	98	1.0	1.02380952381	98.0	98.8333333333	343	33110	1	98	1.0	1.02083333333	98.0	98.5416666667	ping
345	33306	1	98	1.0	1.0237388724	98.0	98.8308605341	343	33110	1	98	1.0	1.02083333333	98.0	98.5416666667	ping
345	33306	1	98	1.0	1.0237388724	98.0	98.8308605341	344	33208	1	98	1.0	1.02077151335	98.0	98.5400593472	ping
346	33404	1	98	1.0	1.02366863905	98.0	98.8284023669	344	33208	1	98	1.0	1.02077151335	98.0	98.5400593472	ping
