Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
3741	328304	101	8922	101.0	38.56701030927835	8922.0	3384.577319587629	3734	246654	101	6666	101.0	38.49484536082474	6666.0	2542.824742268041	telnet
3884	340999	143	12695	143.0	39.63265306122449	12695.0	3479.581632653061	3734	246654	101	6666	101.0	38.49484536082474	6666.0	2542.824742268041	telnet
3884	340999	143	12695	143.0	39.63265306122449	12695.0	3479.581632653061	3877	256092	143	9438	143.0	39.56122448979592	9438.0	2613.183673469388	telnet
4014	352480	130	11481	130.0	40.54545454545455	11481.0	3560.40404040404	3877	256092	143	9438	143.0	39.56122448979592	9438.0	2613.183673469388	telnet
4014	352480	130	11481	130.0	40.54545454545455	11481.0	3560.40404040404	4007	264672	130	8580	130.0	40.474747474747474	8580.0	2673.4545454545455	telnet
4057	356243	43	3763	43.0	40.57	3763.0	3562.43	4007	264672	130	8580	130.0	40.474747474747474	8580.0	2673.4545454545455	telnet
4057	356243	43	3763	43.0	40.57	3763.0	3562.43	4050	267510	43	2838	43.0	40.5	2838.0	2675.1	telnet
4057	356243	0	0	0.0	40.16831683168317	0.0	3527.158415841584	4050	267510	43	2838	43.0	40.5	2838.0	2675.1	telnet
4057	356243	0	0	0.0	40.16831683168317	0.0	3527.158415841584	4050	267510	0	0	0.0	40.0990099009901	0.0	2648.6138613861385	telnet
4057	356243	0	0	0.0	39.77450980392157	0.0	3492.578431372549	4050	267510	0	0	0.0	40.0990099009901	0.0	2648.6138613861385	telnet
4057	356243	0	0	0.0	39.77450980392157	0.0	3492.578431372549	4050	267510	0	0	0.0	39.705882352941174	0.0	2622.6470588235293	telnet
4057	356243	0	0	0.0	39.38834951456311	0.0	3458.669902912621	4050	267510	0	0	0.0	39.705882352941174	0.0	2622.6470588235293	telnet
4057	356243	0	0	0.0	39.38834951456311	0.0	3458.669902912621	4050	267510	0	0	0.0	39.320388349514566	0.0	2597.1844660194174	telnet
4057	356243	0	0	0.0	39.00961538461539	0.0	3425.4134615384614	4050	267510	0	0	0.0	39.320388349514566	0.0	2597.1844660194174	telnet
4057	356243	0	0	0.0	39.00961538461539	0.0	3425.4134615384614	4050	267510	0	0	0.0	38.94230769230769	0.0	2572.2115384615386	telnet
4057	356243	0	0	0.0	38.63809523809524	0.0	3392.790476190476	4050	267510	0	0	0.0	38.94230769230769	0.0	2572.2115384615386	telnet
4057	356243	0	0	0.0	38.63809523809524	0.0	3392.790476190476	4050	267510	0	0	0.0	38.57142857142857	0.0	2547.714285714286	telnet
4057	356243	0	0	0.0	38.27358490566038	0.0	3360.7830188679245	4050	267510	0	0	0.0	38.57142857142857	0.0	2547.714285714286	telnet
4057	356243	0	0	0.0	38.27358490566038	0.0	3360.7830188679245	4050	267510	0	0	0.0	38.20754716981132	0.0	2523.6792452830186	telnet
4057	356243	0	0	0.0	37.91588785046729	0.0	3329.373831775701	4050	267510	0	0	0.0	38.20754716981132	0.0	2523.6792452830186	telnet
4057	356243	0	0	0.0	37.91588785046729	0.0	3329.373831775701	4050	267510	0	0	0.0	37.850467289719624	0.0	2500.0934579439254	telnet
4057	356243	0	0	0.0	37.56481481481482	0.0	3298.546296296296	4050	267510	0	0	0.0	37.850467289719624	0.0	2500.0934579439254	telnet
4057	356243	0	0	0.0	37.56481481481482	0.0	3298.546296296296	4050	267510	0	0	0.0	37.5	0.0	2476.9444444444443	telnet
4057	356243	0	0	0.0	37.22018348623853	0.0	3268.2844036697247	4050	267510	0	0	0.0	37.5	0.0	2476.9444444444443	telnet
4057	356243	0	0	0.0	37.22018348623853	0.0	3268.2844036697247	4050	267510	0	0	0.0	37.15596330275229	0.0	2454.2201834862385	telnet
4057	356243	0	0	0.0	36.88181818181818	0.0	3238.572727272727	4050	267510	0	0	0.0	37.15596330275229	0.0	2454.2201834862385	telnet
4057	356243	0	0	0.0	36.88181818181818	0.0	3238.572727272727	4050	267510	0	0	0.0	36.81818181818182	0.0	2431.909090909091	telnet
4057	356243	0	0	0.0	36.549549549549546	0.0	3209.3963963963965	4050	267510	0	0	0.0	36.81818181818182	0.0	2431.909090909091	telnet
4057	356243	0	0	0.0	36.549549549549546	0.0	3209.3963963963965	4050	267510	0	0	0.0	36.486486486486484	0.0	2410.0	telnet
4057	356243	0	0	0.0	36.223214285714285	0.0	3180.7410714285716	4050	267510	0	0	0.0	36.486486486486484	0.0	2410.0	telnet
4057	356243	0	0	0.0	36.223214285714285	0.0	3180.7410714285716	4050	267510	0	0	0.0	36.160714285714285	0.0	2388.4821428571427	telnet
4057	356243	0	0	0.0	35.902654867256636	0.0	3152.592920353982	4050	267510	0	0	0.0	36.160714285714285	0.0	2388.4821428571427	telnet
4057	356243	0	0	0.0	35.902654867256636	0.0	3152.592920353982	4050	267510	0	0	0.0	35.84070796460177	0.0	2367.3451327433627	telnet
4057	356243	0	0	0.0	35.58771929824562	0.0	3124.938596491228	4050	267510	0	0	0.0	35.84070796460177	0.0	2367.3451327433627	telnet
4057	356243	0	0	0.0	35.58771929824562	0.0	3124.938596491228	4050	267510	0	0	0.0	35.526315789473685	0.0	2346.5789473684213	telnet
4057	356243	0	0	0.0	35.278260869565216	0.0	3097.7652173913043	4050	267510	0	0	0.0	35.526315789473685	0.0	2346.5789473684213	telnet
4057	356243	0	0	0.0	35.278260869565216	0.0	3097.7652173913043	4050	267510	0	0	0.0	35.21739130434783	0.0	2326.1739130434785	telnet
4057	356243	0	0	0.0	34.974137931034484	0.0	3071.060344827586	4050	267510	0	0	0.0	35.21739130434783	0.0	2326.1739130434785	telnet
4057	356243	0	0	0.0	34.974137931034484	0.0	3071.060344827586	4050	267510	0	0	0.0	34.91379310344828	0.0	2306.1206896551726	telnet
4057	356243	0	0	0.0	34.675213675213676	0.0	3044.811965811966	4050	267510	0	0	0.0	34.91379310344828	0.0	2306.1206896551726	telnet
4057	356243	0	0	0.0	34.675213675213676	0.0	3044.811965811966	4050	267510	0	0	0.0	34.61538461538461	0.0	2286.4102564102564	telnet
4057	356243	0	0	0.0	34.38135593220339	0.0	3019.008474576271	4050	267510	0	0	0.0	34.61538461538461	0.0	2286.4102564102564	telnet
4057	356243	0	0	0.0	34.38135593220339	0.0	3019.008474576271	4050	267510	0	0	0.0	34.32203389830509	0.0	2267.0338983050847	telnet
4057	356243	0	0	0.0	34.09243697478992	0.0	2993.638655462185	4050	267510	0	0	0.0	34.32203389830509	0.0	2267.0338983050847	telnet
4057	356243	0	0	0.0	34.09243697478992	0.0	2993.638655462185	4050	267510	0	0	0.0	34.03361344537815	0.0	2247.983193277311	telnet
4057	356243	0	0	0.0	33.80833333333333	0.0	2968.6916666666666	4050	267510	0	0	0.0	34.03361344537815	0.0	2247.983193277311	telnet
4057	356243	0	0	0.0	33.80833333333333	0.0	2968.6916666666666	4050	267510	0	0	0.0	33.75	0.0	2229.25	telnet
4057	356243	0	0	0.0	33.52892561983471	0.0	2944.1570247933882	4050	267510	0	0	0.0	33.75	0.0	2229.25	telnet
4057	356243	0	0	0.0	33.52892561983471	0.0	2944.1570247933882	4050	267510	0	0	0.0	33.47107438016529	0.0	2210.8264462809916	telnet
4057	356243	0	0	0.0	33.25409836065574	0.0	2920.0245901639346	4050	267510	0	0	0.0	33.47107438016529	0.0	2210.8264462809916	telnet
4057	356243	0	0	0.0	33.25409836065574	0.0	2920.0245901639346	4050	267510	0	0	0.0	33.19672131147541	0.0	2192.7049180327867	telnet
4057	356243	0	0	0.0	32.983739837398375	0.0	2896.2845528455287	4050	267510	0	0	0.0	33.19672131147541	0.0	2192.7049180327867	telnet
4057	356243	0	0	0.0	32.983739837398375	0.0	2896.2845528455287	4050	267510	0	0	0.0	32.926829268292686	0.0	2174.878048780488	telnet
4057	356243	0	0	0.0	32.71774193548387	0.0	2872.9274193548385	4050	267510	0	0	0.0	32.926829268292686	0.0	2174.878048780488	telnet
4057	356243	0	0	0.0	32.71774193548387	0.0	2872.9274193548385	4050	267510	0	0	0.0	32.66129032258065	0.0	2157.3387096774195	telnet
4057	356243	0	0	0.0	32.456	0.0	2849.944	4050	267510	0	0	0.0	32.66129032258065	0.0	2157.3387096774195	telnet
4057	356243	0	0	0.0	32.456	0.0	2849.944	4050	267510	0	0	0.0	32.4	0.0	2140.08	telnet
4057	356243	0	0	0.0	32.198412698412696	0.0	2827.3253968253966	4050	267510	0	0	0.0	32.4	0.0	2140.08	telnet
4057	356243	0	0	0.0	32.198412698412696	0.0	2827.3253968253966	4050	267510	0	0	0.0	32.142857142857146	0.0	2123.095238095238	telnet
4057	356243	0	0	0.0	31.944881889763778	0.0	2805.0629921259842	4050	267510	0	0	0.0	32.142857142857146	0.0	2123.095238095238	telnet
4057	356243	0	0	0.0	31.944881889763778	0.0	2805.0629921259842	4050	267510	0	0	0.0	31.88976377952756	0.0	2106.3779527559054	telnet
4057	356243	0	0	0.0	31.6953125	0.0	2783.1484375	4050	267510	0	0	0.0	31.88976377952756	0.0	2106.3779527559054	telnet
4057	356243	0	0	0.0	31.6953125	0.0	2783.1484375	4050	267510	0	0	0.0	31.640625	0.0	2089.921875	telnet
4057	356243	0	0	0.0	31.449612403100776	0.0	2761.5736434108526	4050	267510	0	0	0.0	31.640625	0.0	2089.921875	telnet
4057	356243	0	0	0.0	31.449612403100776	0.0	2761.5736434108526	4050	267510	0	0	0.0	31.3953488372093	0.0	2073.720930232558	telnet
4057	356243	0	0	0.0	31.20769230769231	0.0	2740.3307692307694	4050	267510	0	0	0.0	31.3953488372093	0.0	2073.720930232558	telnet
4057	356243	0	0	0.0	31.20769230769231	0.0	2740.3307692307694	4050	267510	0	0	0.0	31.153846153846153	0.0	2057.769230769231	telnet
4057	356243	0	0	0.0	30.96946564885496	0.0	2719.412213740458	4050	267510	0	0	0.0	31.153846153846153	0.0	2057.769230769231	telnet
4057	356243	0	0	0.0	30.96946564885496	0.0	2719.412213740458	4050	267510	0	0	0.0	30.916030534351144	0.0	2042.0610687022902	telnet
4057	356243	0	0	0.0	30.734848484848484	0.0	2698.810606060606	4050	267510	0	0	0.0	30.916030534351144	0.0	2042.0610687022902	telnet
4057	356243	0	0	0.0	30.734848484848484	0.0	2698.810606060606	4050	267510	0	0	0.0	30.681818181818183	0.0	2026.590909090909	telnet
4057	356243	0	0	0.0	30.50375939849624	0.0	2678.5187969924814	4050	267510	0	0	0.0	30.681818181818183	0.0	2026.590909090909	telnet
4057	356243	0	0	0.0	30.50375939849624	0.0	2678.5187969924814	4050	267510	0	0	0.0	30.451127819548873	0.0	2011.3533834586467	telnet
4057	356243	0	0	0.0	30.276119402985074	0.0	2658.5298507462685	4050	267510	0	0	0.0	30.451127819548873	0.0	2011.3533834586467	telnet
4057	356243	0	0	0.0	30.276119402985074	0.0	2658.5298507462685	4050	267510	0	0	0.0	30.223880597014926	0.0	1996.3432835820895	telnet
4057	356243	0	0	0.0	30.05185185185185	0.0	2638.837037037037	4050	267510	0	0	0.0	30.223880597014926	0.0	1996.3432835820895	telnet
4057	356243	0	0	0.0	30.05185185185185	0.0	2638.837037037037	4050	267510	0	0	0.0	30.0	0.0	1981.5555555555557	telnet
4057	356243	0	0	0.0	29.830882352941178	0.0	2619.4338235294117	4050	267510	0	0	0.0	30.0	0.0	1981.5555555555557	telnet
4057	356243	0	0	0.0	29.830882352941178	0.0	2619.4338235294117	4050	267510	0	0	0.0	29.779411764705884	0.0	1966.985294117647	telnet
4057	356243	0	0	0.0	29.613138686131386	0.0	2600.3138686131388	4050	267510	0	0	0.0	29.779411764705884	0.0	1966.985294117647	telnet
4057	356243	0	0	0.0	29.613138686131386	0.0	2600.3138686131388	4050	267510	0	0	0.0	29.562043795620436	0.0	1952.6277372262773	telnet
4057	356243	0	0	0.0	29.39855072463768	0.0	2581.4710144927535	4050	267510	0	0	0.0	29.562043795620436	0.0	1952.6277372262773	telnet
4057	356243	0	0	0.0	29.39855072463768	0.0	2581.4710144927535	4050	267510	0	0	0.0	29.347826086956523	0.0	1938.4782608695652	telnet
4057	356243	0	0	0.0	29.18705035971223	0.0	2562.8992805755397	4050	267510	0	0	0.0	29.347826086956523	0.0	1938.4782608695652	telnet
4057	356243	0	0	0.0	29.18705035971223	0.0	2562.8992805755397	4050	267510	0	0	0.0	29.136690647482013	0.0	1924.5323741007194	telnet
4057	356243	0	0	0.0	28.978571428571428	0.0	2544.592857142857	4050	267510	0	0	0.0	29.136690647482013	0.0	1924.5323741007194	telnet
4057	356243	0	0	0.0	28.978571428571428	0.0	2544.592857142857	4050	267510	0	0	0.0	28.928571428571427	0.0	1910.7857142857142	telnet
4057	356243	0	0	0.0	28.77304964539007	0.0	2526.54609929078	4050	267510	0	0	0.0	28.928571428571427	0.0	1910.7857142857142	telnet
4057	356243	0	0	0.0	28.77304964539007	0.0	2526.54609929078	4050	267510	0	0	0.0	28.72340425531915	0.0	1897.2340425531916	telnet
4057	356243	0	0	0.0	28.570422535211268	0.0	2508.7535211267605	4050	267510	0	0	0.0	28.72340425531915	0.0	1897.2340425531916	telnet
4057	356243	0	0	0.0	28.570422535211268	0.0	2508.7535211267605	4050	267510	0	0	0.0	28.52112676056338	0.0	1883.8732394366198	telnet
4057	356243	0	0	0.0	28.37062937062937	0.0	2491.2097902097903	4050	267510	0	0	0.0	28.52112676056338	0.0	1883.8732394366198	telnet
4057	356243	0	0	0.0	28.37062937062937	0.0	2491.2097902097903	4050	267510	0	0	0.0	28.321678321678323	0.0	1870.6993006993007	telnet
4057	356243	0	0	0.0	28.17361111111111	0.0	2473.909722222222	4050	267510	0	0	0.0	28.321678321678323	0.0	1870.6993006993007	telnet
4057	356243	0	0	0.0	28.17361111111111	0.0	2473.909722222222	4050	267510	0	0	0.0	28.125	0.0	1857.7083333333333	telnet
4057	356243	0	0	0.0	27.979310344827585	0.0	2456.848275862069	4050	267510	0	0	0.0	28.125	0.0	1857.7083333333333	telnet
4057	356243	0	0	0.0	27.979310344827585	0.0	2456.848275862069	4050	267510	0	0	0.0	27.93103448275862	0.0	1844.896551724138	telnet
4057	356243	0	0	0.0	27.78767123287671	0.0	2440.0205479452056	4050	267510	0	0	0.0	27.93103448275862	0.0	1844.896551724138	telnet
4057	356243	0	0	0.0	27.78767123287671	0.0	2440.0205479452056	4050	267510	0	0	0.0	27.73972602739726	0.0	1832.2602739726028	telnet
4057	356243	0	0	0.0	27.598639455782312	0.0	2423.421768707483	4050	267510	0	0	0.0	27.73972602739726	0.0	1832.2602739726028	telnet
4057	356243	0	0	0.0	27.598639455782312	0.0	2423.421768707483	4050	267510	0	0	0.0	27.551020408163264	0.0	1819.795918367347	telnet
4057	356243	0	0	0.0	27.41216216216216	0.0	2407.0472972972975	4050	267510	0	0	0.0	27.551020408163264	0.0	1819.795918367347	telnet
4057	356243	0	0	0.0	27.41216216216216	0.0	2407.0472972972975	4050	267510	0	0	0.0	27.364864864864863	0.0	1807.5	telnet
4057	356243	0	0	0.0	27.22818791946309	0.0	2390.8926174496646	4050	267510	0	0	0.0	27.364864864864863	0.0	1807.5	telnet
4057	356243	0	0	0.0	27.22818791946309	0.0	2390.8926174496646	4050	267510	0	0	0.0	27.181208053691275	0.0	1795.3691275167785	telnet
4057	356243	0	0	0.0	27.046666666666667	0.0	2374.9533333333334	4050	267510	0	0	0.0	27.181208053691275	0.0	1795.3691275167785	telnet
4057	356243	0	0	0.0	27.046666666666667	0.0	2374.9533333333334	4050	267510	0	0	0.0	27.0	0.0	1783.4	telnet
4057	356243	0	0	0.0	26.867549668874172	0.0	2359.225165562914	4050	267510	0	0	0.0	27.0	0.0	1783.4	telnet
4057	356243	0	0	0.0	26.867549668874172	0.0	2359.225165562914	4050	267510	0	0	0.0	26.821192052980134	0.0	1771.58940397351	telnet
4057	356243	0	0	0.0	26.69078947368421	0.0	2343.7039473684213	4050	267510	0	0	0.0	26.821192052980134	0.0	1771.58940397351	telnet
4057	356243	0	0	0.0	26.69078947368421	0.0	2343.7039473684213	4050	267510	0	0	0.0	26.644736842105264	0.0	1759.9342105263158	telnet
4057	356243	0	0	0.0	26.516339869281047	0.0	2328.3856209150326	4050	267510	0	0	0.0	26.644736842105264	0.0	1759.9342105263158	telnet
4057	356243	0	0	0.0	26.516339869281047	0.0	2328.3856209150326	4050	267510	0	0	0.0	26.470588235294116	0.0	1748.4313725490197	telnet
4057	356243	0	0	0.0	26.344155844155843	0.0	2313.2662337662337	4050	267510	0	0	0.0	26.470588235294116	0.0	1748.4313725490197	telnet
4057	356243	0	0	0.0	26.344155844155843	0.0	2313.2662337662337	4050	267510	0	0	0.0	26.2987012987013	0.0	1737.077922077922	telnet
4057	356243	0	0	0.0	26.174193548387098	0.0	2298.341935483871	4050	267510	0	0	0.0	26.2987012987013	0.0	1737.077922077922	telnet
4057	356243	0	0	0.0	26.174193548387098	0.0	2298.341935483871	4050	267510	0	0	0.0	26.129032258064516	0.0	1725.8709677419354	telnet
4057	356243	0	0	0.0	26.006410256410255	0.0	2283.608974358974	4050	267510	0	0	0.0	26.129032258064516	0.0	1725.8709677419354	telnet
4057	356243	0	0	0.0	26.006410256410255	0.0	2283.608974358974	4050	267510	0	0	0.0	25.96153846153846	0.0	1714.8076923076924	telnet
4057	356243	0	0	0.0	25.840764331210192	0.0	2269.063694267516	4050	267510	0	0	0.0	25.96153846153846	0.0	1714.8076923076924	telnet
4057	356243	0	0	0.0	25.840764331210192	0.0	2269.063694267516	4050	267510	0	0	0.0	25.796178343949045	0.0	1703.8853503184714	telnet
4057	356243	0	0	0.0	25.67721518987342	0.0	2254.7025316455697	4050	267510	0	0	0.0	25.796178343949045	0.0	1703.8853503184714	telnet
4057	356243	0	0	0.0	25.67721518987342	0.0	2254.7025316455697	4050	267510	0	0	0.0	25.632911392405063	0.0	1693.1012658227849	telnet
4057	356243	0	0	0.0	25.51572327044025	0.0	2240.5220125786163	4050	267510	0	0	0.0	25.632911392405063	0.0	1693.1012658227849	telnet
4057	356243	0	0	0.0	25.51572327044025	0.0	2240.5220125786163	4050	267510	0	0	0.0	25.471698113207548	0.0	1682.4528301886792	telnet
4057	356243	0	0	0.0	25.35625	0.0	2226.51875	4050	267510	0	0	0.0	25.471698113207548	0.0	1682.4528301886792	telnet
4057	356243	0	0	0.0	25.35625	0.0	2226.51875	4050	267510	0	0	0.0	25.3125	0.0	1671.9375	telnet
4057	356243	0	0	0.0	25.198757763975156	0.0	2212.6894409937886	4050	267510	0	0	0.0	25.3125	0.0	1671.9375	telnet
4057	356243	0	0	0.0	25.198757763975156	0.0	2212.6894409937886	4050	267510	0	0	0.0	25.15527950310559	0.0	1661.552795031056	telnet
4057	356243	0	0	0.0	25.04320987654321	0.0	2199.0308641975307	4050	267510	0	0	0.0	25.15527950310559	0.0	1661.552795031056	telnet
4057	356243	0	0	0.0	25.04320987654321	0.0	2199.0308641975307	4050	267510	0	0	0.0	25.0	0.0	1651.2962962962963	telnet
4057	356243	0	0	0.0	24.88957055214724	0.0	2185.5398773006136	4050	267510	0	0	0.0	25.0	0.0	1651.2962962962963	telnet
4057	356243	0	0	0.0	24.88957055214724	0.0	2185.5398773006136	4050	267510	0	0	0.0	24.846625766871167	0.0	1641.1656441717791	telnet
4057	356243	0	0	0.0	24.73780487804878	0.0	2172.2134146341464	4050	267510	0	0	0.0	24.846625766871167	0.0	1641.1656441717791	telnet
4057	356243	0	0	0.0	24.73780487804878	0.0	2172.2134146341464	4050	267510	0	0	0.0	24.695121951219512	0.0	1631.158536585366	telnet
4057	356243	0	0	0.0	24.587878787878786	0.0	2159.048484848485	4050	267510	0	0	0.0	24.695121951219512	0.0	1631.158536585366	telnet
4057	356243	0	0	0.0	24.587878787878786	0.0	2159.048484848485	4050	267510	0	0	0.0	24.545454545454547	0.0	1621.2727272727273	telnet
4057	356243	0	0	0.0	24.43975903614458	0.0	2146.0421686746986	4050	267510	0	0	0.0	24.545454545454547	0.0	1621.2727272727273	telnet
4057	356243	0	0	0.0	24.43975903614458	0.0	2146.0421686746986	4050	267510	0	0	0.0	24.397590361445783	0.0	1611.5060240963855	telnet
4057	356243	0	0	0.0	24.293413173652695	0.0	2133.191616766467	4050	267510	0	0	0.0	24.397590361445783	0.0	1611.5060240963855	telnet
4057	356243	0	0	0.0	24.293413173652695	0.0	2133.191616766467	4050	267510	0	0	0.0	24.251497005988025	0.0	1601.8562874251497	telnet
4057	356243	0	0	0.0	24.148809523809526	0.0	2120.4940476190477	4050	267510	0	0	0.0	24.251497005988025	0.0	1601.8562874251497	telnet
4057	356243	0	0	0.0	24.148809523809526	0.0	2120.4940476190477	4050	267510	0	0	0.0	24.107142857142858	0.0	1592.3214285714287	telnet
4057	356243	0	0	0.0	24.005917159763314	0.0	2107.94674556213	4050	267510	0	0	0.0	24.107142857142858	0.0	1592.3214285714287	telnet
4057	356243	0	0	0.0	24.005917159763314	0.0	2107.94674556213	4050	267510	0	0	0.0	23.964497041420117	0.0	1582.8994082840236	telnet
4057	356243	0	0	0.0	23.86470588235294	0.0	2095.5470588235294	4050	267510	0	0	0.0	23.964497041420117	0.0	1582.8994082840236	telnet
4057	356243	0	0	0.0	23.86470588235294	0.0	2095.5470588235294	4050	267510	0	0	0.0	23.823529411764707	0.0	1573.5882352941176	telnet
4057	356243	0	0	0.0	23.72514619883041	0.0	2083.2923976608186	4050	267510	0	0	0.0	23.823529411764707	0.0	1573.5882352941176	telnet
4057	356243	0	0	0.0	23.72514619883041	0.0	2083.2923976608186	4050	267510	0	0	0.0	23.68421052631579	0.0	1564.3859649122808	telnet
4057	356243	0	0	0.0	23.587209302325583	0.0	2071.1802325581393	4050	267510	0	0	0.0	23.68421052631579	0.0	1564.3859649122808	telnet
4057	356243	0	0	0.0	23.587209302325583	0.0	2071.1802325581393	4050	267510	0	0	0.0	23.546511627906977	0.0	1555.2906976744187	telnet
4057	356243	0	0	0.0	23.45086705202312	0.0	2059.208092485549	4050	267510	0	0	0.0	23.546511627906977	0.0	1555.2906976744187	telnet
4057	356243	0	0	0.0	23.45086705202312	0.0	2059.208092485549	4050	267510	0	0	0.0	23.410404624277458	0.0	1546.300578034682	telnet
4057	356243	0	0	0.0	23.316091954022987	0.0	2047.3735632183907	4050	267510	0	0	0.0	23.410404624277458	0.0	1546.300578034682	telnet
4057	356243	0	0	0.0	23.316091954022987	0.0	2047.3735632183907	4050	267510	0	0	0.0	23.275862068965516	0.0	1537.4137931034484	telnet
4057	356243	0	0	0.0	23.18285714285714	0.0	2035.6742857142858	4050	267510	0	0	0.0	23.275862068965516	0.0	1537.4137931034484	telnet
4057	356243	0	0	0.0	23.18285714285714	0.0	2035.6742857142858	4050	267510	0	0	0.0	23.142857142857142	0.0	1528.6285714285714	telnet
4057	356243	0	0	0.0	23.051136363636363	0.0	2024.1079545454545	4050	267510	0	0	0.0	23.142857142857142	0.0	1528.6285714285714	telnet
4057	356243	0	0	0.0	23.051136363636363	0.0	2024.1079545454545	4050	267510	0	0	0.0	23.011363636363637	0.0	1519.9431818181818	telnet
4057	356243	0	0	0.0	22.92090395480226	0.0	2012.6723163841807	4050	267510	0	0	0.0	23.011363636363637	0.0	1519.9431818181818	telnet
4057	356243	0	0	0.0	22.92090395480226	0.0	2012.6723163841807	4050	267510	0	0	0.0	22.88135593220339	0.0	1511.3559322033898	telnet
4057	356243	0	0	0.0	22.792134831460675	0.0	2001.3651685393259	4050	267510	0	0	0.0	22.88135593220339	0.0	1511.3559322033898	telnet
4057	356243	0	0	0.0	22.792134831460675	0.0	2001.3651685393259	4050	267510	0	0	0.0	22.752808988764045	0.0	1502.8651685393259	telnet
4057	356243	0	0	0.0	22.664804469273744	0.0	1990.1843575418995	4050	267510	0	0	0.0	22.752808988764045	0.0	1502.8651685393259	telnet
4057	356243	0	0	0.0	22.664804469273744	0.0	1990.1843575418995	4050	267510	0	0	0.0	22.625698324022345	0.0	1494.4692737430169	telnet
4057	356243	0	0	0.0	22.538888888888888	0.0	1979.1277777777777	4050	267510	0	0	0.0	22.625698324022345	0.0	1494.4692737430169	telnet
4057	356243	0	0	0.0	22.538888888888888	0.0	1979.1277777777777	4050	267510	0	0	0.0	22.5	0.0	1486.1666666666667	telnet
4057	356243	0	0	0.0	22.414364640883978	0.0	1968.1933701657458	4050	267510	0	0	0.0	22.5	0.0	1486.1666666666667	telnet
4057	356243	0	0	0.0	22.414364640883978	0.0	1968.1933701657458	4050	267510	0	0	0.0	22.375690607734807	0.0	1477.9558011049724	telnet
4057	356243	0	0	0.0	22.291208791208792	0.0	1957.3791208791208	4050	267510	0	0	0.0	22.375690607734807	0.0	1477.9558011049724	telnet
4057	356243	0	0	0.0	22.291208791208792	0.0	1957.3791208791208	4050	267510	0	0	0.0	22.252747252747252	0.0	1469.8351648351647	telnet
4057	356243	0	0	0.0	22.169398907103826	0.0	1946.6830601092897	4050	267510	0	0	0.0	22.252747252747252	0.0	1469.8351648351647	telnet
4057	356243	0	0	0.0	22.169398907103826	0.0	1946.6830601092897	4050	267510	0	0	0.0	22.131147540983605	0.0	1461.8032786885246	telnet
4057	356243	0	0	0.0	22.04891304347826	0.0	1936.1032608695652	4050	267510	0	0	0.0	22.131147540983605	0.0	1461.8032786885246	telnet
4057	356243	0	0	0.0	22.04891304347826	0.0	1936.1032608695652	4050	267510	0	0	0.0	22.01086956521739	0.0	1453.858695652174	telnet
4057	356243	0	0	0.0	21.92972972972973	0.0	1925.6378378378379	4050	267510	0	0	0.0	22.01086956521739	0.0	1453.858695652174	telnet
4057	356243	0	0	0.0	21.92972972972973	0.0	1925.6378378378379	4050	267510	0	0	0.0	21.89189189189189	0.0	1446.0	telnet
4057	356243	0	0	0.0	21.811827956989248	0.0	1915.284946236559	4050	267510	0	0	0.0	21.89189189189189	0.0	1446.0	telnet
4057	356243	0	0	0.0	21.811827956989248	0.0	1915.284946236559	4050	267510	0	0	0.0	21.774193548387096	0.0	1438.225806451613	telnet
4057	356243	0	0	0.0	21.6951871657754	0.0	1905.042780748663	4050	267510	0	0	0.0	21.774193548387096	0.0	1438.225806451613	telnet
4057	356243	0	0	0.0	21.6951871657754	0.0	1905.042780748663	4050	267510	0	0	0.0	21.657754010695186	0.0	1430.5347593582887	telnet
4057	356243	0	0	0.0	21.579787234042552	0.0	1894.909574468085	4050	267510	0	0	0.0	21.657754010695186	0.0	1430.5347593582887	telnet
4057	356243	0	0	0.0	21.579787234042552	0.0	1894.909574468085	4050	267510	0	0	0.0	21.54255319148936	0.0	1422.9255319148936	telnet
4057	356243	0	0	0.0	21.465608465608465	0.0	1884.883597883598	4050	267510	0	0	0.0	21.54255319148936	0.0	1422.9255319148936	telnet
4057	356243	0	0	0.0	21.465608465608465	0.0	1884.883597883598	4050	267510	0	0	0.0	21.428571428571427	0.0	1415.3968253968253	telnet
4057	356243	0	0	0.0	21.352631578947367	0.0	1874.963157894737	4050	267510	0	0	0.0	21.428571428571427	0.0	1415.3968253968253	telnet
4057	356243	0	0	0.0	21.352631578947367	0.0	1874.963157894737	4050	267510	0	0	0.0	21.31578947368421	0.0	1407.9473684210527	telnet
4057	356243	0	0	0.0	21.240837696335078	0.0	1865.1465968586388	4050	267510	0	0	0.0	21.31578947368421	0.0	1407.9473684210527	telnet
4057	356243	0	0	0.0	21.240837696335078	0.0	1865.1465968586388	4050	267510	0	0	0.0	21.20418848167539	0.0	1400.5759162303666	telnet
4057	356243	0	0	0.0	21.130208333333332	0.0	1855.4322916666667	4050	267510	0	0	0.0	21.20418848167539	0.0	1400.5759162303666	telnet
