Forward Packets,Forward Bytes,Delta Forward Packets,Delta Forward Bytes,Forward Instantaneous Packets per Second,Forward Average Packets per second,Forward Instantaneous Bytes per Second,Forward Average Bytes per second,Reverse Packets,Reverse Bytes,Delta Reverse Packets,Delta Reverse Bytes,DeltaReverse Instantaneous Packets per Second,Reverse Average Packets per second,Reverse Instantaneous Bytes per Second,Reverse Average Bytes per second,Traffic Type
3909,258253,0,0,0,25.0576923076923,0,1655.46794871795,0,0,0,0,0,0,0,0,game
7151,617169,0,0,0,45.8397435897436,0,3956.21153846154,0,0,0,0,0,0,0,0,game
3909,258253,0,0,0,24.8980891719745,0,1644.92356687898,0,0,0,0,0,0,0,0,game
7151,617169,0,0,0,45.8397435897436,0,3956.21153846154,0,0,0,0,0,0,0,0,game
3909,258253,0,0,0,24.8980891719745,0,1644.92356687898,0,0,0,0,0,0,0,0,game
7151,617169,0,0,0,45.547770700637,0,3931.0127388535,0,0,0,0,0,0,0,0,game
3909,258253,0,0,0,24.7405063291139,0,1634.51265822785,0,0,0,0,0,0,0,0,game
7151,617169,0,0,0,45.547770700637,0,3931.0127388535,0,0,0,0,0,0,0,0,game
3909,258253,0,0,0,24.7405063291139,0,1634.51265822785,0,0,0,0,0,0,0,0,game
7151,617169,0,0,0,45.2594936708861,0,3906.13291139241,0,0,0,0,0,0,0,0,game
3919,258935,10,682,10,24.6477987421384,682,1628.52201257862,0,0,0,0,0,0,0,0,game
7151,617169,0,0,0,45.2594936708861,0,3906.13291139241,0,0,0,0,0,0,0,0,game
3919,258935,10,682,10,24.6477987421384,682,1628.52201257862,0,0,0,0,0,0,0,0,game
7177,619247,26,2078,26,45.1383647798742,2078,3894.63522012579,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,24.49375,0,1618.34375,0,0,0,0,0,0,0,0,game
7177,619247,26,2078,26,45.1383647798742,2078,3894.63522012579,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,24.49375,0,1618.34375,0,0,0,0,0,0,0,0,game
7201,621204,24,1957,24,45.00625,1957,3882.525,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,24.3416149068323,0,1608.29192546584,0,0,0,0,0,0,0,0,game
7201,621204,24,1957,24,45.00625,1957,3882.525,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,24.3416149068323,0,1608.29192546584,0,0,0,0,0,0,0,0,game
7225,623244,24,2040,24,44.8757763975155,2040,3871.08074534162,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,24.1913580246914,0,1598.36419753086,0,0,0,0,0,0,0,0,game
7225,623244,24,2040,24,44.8757763975155,2040,3871.08074534162,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,24.1913580246914,0,1598.36419753086,0,0,0,0,0,0,0,0,game
7249,625343,24,2099,24,44.7469135802469,2099,3860.14197530864,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,24.0429447852761,0,1588.55828220859,0,0,0,0,0,0,0,0,game
7249,625343,24,2099,24,44.7469135802469,2099,3860.14197530864,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,24.0429447852761,0,1588.55828220859,0,0,0,0,0,0,0,0,game
7273,627341,24,1998,24,44.6196319018405,1998,3848.71779141104,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.8963414634146,0,1578.87195121951,0,0,0,0,0,0,0,0,game
7273,627341,24,1998,24,44.6196319018405,1998,3848.71779141104,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.8963414634146,0,1578.87195121951,0,0,0,0,0,0,0,0,game
7297,629423,24,2082,24,44.4939024390244,2082,3837.94512195122,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.7515151515151,0,1569.30303030303,0,0,0,0,0,0,0,0,game
7297,629423,24,2082,24,44.4939024390244,2082,3837.94512195122,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.7515151515151,0,1569.30303030303,0,0,0,0,0,0,0,0,game
7318,631243,21,1820,21,44.3515151515152,1820,3825.71515151515,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.6084337349398,0,1559.84939759036,0,0,0,0,0,0,0,0,game
7318,631243,21,1820,21,44.3515151515152,1820,3825.71515151515,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.6084337349398,0,1559.84939759036,0,0,0,0,0,0,0,0,game
7342,633296,24,2053,24,44.2289156626506,2053,3815.03614457831,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.4670658682635,0,1550.50898203593,0,0,0,0,0,0,0,0,game
7342,633296,24,2053,24,44.2289156626506,2053,3815.03614457831,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.4670658682635,0,1550.50898203593,0,0,0,0,0,0,0,0,game
7364,635176,22,1880,22,44.0958083832335,1880,3803.44910179641,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.327380952381,0,1541.27976190476,0,0,0,0,0,0,0,0,game
7364,635176,22,1880,22,44.0958083832335,1880,3803.44910179641,0,0,0,0,0,0,0,0,game
3919,258935,0,0,0,23.327380952381,0,1541.27976190476,0,0,0,0,0,0,0,0,game
7388,637232,24,2056,24,43.9761904761905,2056,3793.04761904762,0,0,0,0,0,0,0,0,game
3920,259001,1,66,1,23.1952662721894,66,1532.55029585799,0,0,0,0,0,0,0,0,game
7388,637232,24,2056,24,43.9761904761905,2056,3793.04761904762,0,0,0,0,0,0,0,0,game
3920,259001,1,66,1,23.1952662721894,66,1532.55029585799,0,0,0,0,0,0,0,0,game
7392,637535,4,303,4,43.7396449704142,303,3772.39644970414,0,0,0,0,0,0,0,0,game
3920,259001,0,0,0,23.0588235294118,0,1523.53529411765,0,0,0,0,0,0,0,0,game
7392,637535,4,303,4,43.7396449704142,303,3772.39644970414,0,0,0,0,0,0,0,0,game
3920,259001,0,0,0,23.0588235294118,0,1523.53529411765,0,0,0,0,0,0,0,0,game
7392,637535,0,0,0,43.4823529411765,0,3750.20588235294,0,0,0,0,0,0,0,0,game
3920,259001,0,0,0,22.9239766081871,0,1514.62573099415,0,0,0,0,0,0,0,0,game
7392,637535,0,0,0,43.4823529411765,0,3750.20588235294,0,0,0,0,0,0,0,0,game
3920,259001,0,0,0,22.9239766081871,0,1514.62573099415,0,0,0,0,0,0,0,0,game
7392,637535,0,0,0,43.2280701754386,0,3728.27485380117,0,0,0,0,0,0,0,0,game
3920,259001,0,0,0,22.7906976744186,0,1505.81976744186,0,0,0,0,0,0,0,0,game
7392,637535,0,0,0,43.2280701754386,0,3728.27485380117,0,0,0,0,0,0,0,0,game
3920,259001,0,0,0,22.7906976744186,0,1505.81976744186,0,0,0,0,0,0,0,0,game
7392,637535,0,0,0,42.9767441860465,0,3706.5988372093,0,0,0,0,0,0,0,0,game
3930,259683,10,682,10,22.7167630057803,682,1501.05780346821,0,0,0,0,0,0,0,0,game
7392,637535,0,0,0,42.9767441860465,0,3706.5988372093,0,0,0,0,0,0,0,0,game
3930,259683,10,682,10,22.7167630057803,682,1501.05780346821,0,0,0,0,0,0,0,0,game
7414,639235,22,1700,22,42.8554913294798,1700,3695,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.5862068965517,0,1492.43103448276,0,0,0,0,0,0,0,0,game
7414,639235,22,1700,22,42.8554913294798,1700,3695,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.5862068965517,0,1492.43103448276,0,0,0,0,0,0,0,0,game
7438,641339,24,2104,24,42.7471264367816,2104,3685.85632183908,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.4571428571429,0,1483.90285714286,0,0,0,0,0,0,0,0,game
7438,641339,24,2104,24,42.7471264367816,2104,3685.85632183908,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.4571428571429,0,1483.90285714286,0,0,0,0,0,0,0,0,game
7462,643458,24,2119,24,42.64,2119,3676.90285714286,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.3295454545455,0,1475.47159090909,0,0,0,0,0,0,0,0,game
7462,643458,24,2119,24,42.64,2119,3676.90285714286,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.3295454545455,0,1475.47159090909,0,0,0,0,0,0,0,0,game
7463,643529,1,71,1,42.4034090909091,71,3656.41477272727,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.2033898305085,0,1467.13559322034,0,0,0,0,0,0,0,0,game
7463,643529,1,71,1,42.4034090909091,71,3656.41477272727,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.2033898305085,0,1467.13559322034,0,0,0,0,0,0,0,0,game
7479,644878,16,1349,16,42.2542372881356,1349,3643.37853107345,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.0786516853933,0,1458.89325842697,0,0,0,0,0,0,0,0,game
7479,644878,16,1349,16,42.2542372881356,1349,3643.37853107345,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,22.0786516853933,0,1458.89325842697,0,0,0,0,0,0,0,0,game
7504,647080,25,2202,25,42.1573033707865,2202,3635.2808988764,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,21.9553072625698,0,1450.74301675978,0,0,0,0,0,0,0,0,game
7504,647080,25,2202,25,42.1573033707865,2202,3635.2808988764,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,21.9553072625698,0,1450.74301675978,0,0,0,0,0,0,0,0,game
7527,649129,23,2049,23,42.0502793296089,2049,3626.41899441341,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,21.8333333333333,0,1442.68333333333,0,0,0,0,0,0,0,0,game
7527,649129,23,2049,23,42.0502793296089,2049,3626.41899441341,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,21.8333333333333,0,1442.68333333333,0,0,0,0,0,0,0,0,game
7551,651095,24,1966,24,41.95,1966,3617.19444444444,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,21.7127071823204,0,1434.71270718232,0,0,0,0,0,0,0,0,game
7551,651095,24,1966,24,41.95,1966,3617.19444444444,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,21.7127071823204,0,1434.71270718232,0,0,0,0,0,0,0,0,game
7574,653070,23,1975,23,41.8453038674033,1975,3608.12154696133,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,21.5934065934066,0,1426.82967032967,0,0,0,0,0,0,0,0,game
7574,653070,23,1975,23,41.8453038674033,1975,3608.12154696133,0,0,0,0,0,0,0,0,game
3930,259683,0,0,0,21.5934065934066,0,1426.82967032967,0,0,0,0,0,0,0,0,game
7598,655120,24,2050,24,41.7472527472527,2050,3599.56043956044,0,0,0,0,0,0,0,0,game
3931,259749,1,66,1,21.4808743169399,66,1419.39344262295,0,0,0,0,0,0,0,0,game
7598,655120,24,2050,24,41.7472527472527,2050,3599.56043956044,0,0,0,0,0,0,0,0,game
3931,259749,1,66,1,21.4808743169399,66,1419.39344262295,0,0,0,0,0,0,0,0,game
7612,656310,14,1190,14,41.5956284153006,1190,3586.39344262295,0,0,0,0,0,0,0,0,game
3931,259749,0,0,0,21.3641304347826,0,1411.67934782609,0,0,0,0,0,0,0,0,game
7612,656310,14,1190,14,41.5956284153006,1190,3586.39344262295,0,0,0,0,0,0,0,0,game
3931,259749,0,0,0,21.3641304347826,0,1411.67934782609,0,0,0,0,0,0,0,0,game
7612,656310,0,0,0,41.3695652173913,0,3566.90217391304,0,0,0,0,0,0,0,0,game
3931,259749,0,0,0,21.2486486486486,0,1404.04864864865,0,0,0,0,0,0,0,0,game
7612,656310,0,0,0,41.3695652173913,0,3566.90217391304,0,0,0,0,0,0,0,0,game
3931,259749,0,0,0,21.2486486486486,0,1404.04864864865,0,0,0,0,0,0,0,0,game
7612,656310,0,0,0,41.1459459459459,0,3547.62162162162,0,0,0,0,0,0,0,0,game
3931,259749,0,0,0,21.1344086021505,0,1396.5,0,0,0,0,0,0,0,0,game
7612,656310,0,0,0,41.1459459459459,0,3547.62162162162,0,0,0,0,0,0,0,0,game
3931,259749,0,0,0,21.1344086021505,0,1396.5,0,0,0,0,0,0,0,0,game
7612,656310,0,0,0,40.9247311827957,0,3528.54838709677,0,0,0,0,0,0,0,0,game
3941,260431,10,682,10,21.0748663101604,682,1392.67914438503,0,0,0,0,0,0,0,0,game
7612,656310,0,0,0,40.9247311827957,0,3528.54838709677,0,0,0,0,0,0,0,0,game
3941,260431,10,682,10,21.0748663101604,682,1392.67914438503,0,0,0,0,0,0,0,0,game
7634,658001,22,1691,22,40.8235294117647,1691,3518.72192513369,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.9627659574468,0,1385.27127659574,0,0,0,0,0,0,0,0,game
7634,658001,22,1691,22,40.8235294117647,1691,3518.72192513369,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.9627659574468,0,1385.27127659574,0,0,0,0,0,0,0,0,game
7658,660084,24,2083,24,40.7340425531915,2083,3511.08510638298,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.8518518518518,0,1377.9417989418,0,0,0,0,0,0,0,0,game
7658,660084,24,2083,24,40.7340425531915,2083,3511.08510638298,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.8518518518518,0,1377.9417989418,0,0,0,0,0,0,0,0,game
7682,662105,24,2021,24,40.6455026455027,2021,3503.20105820106,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.7421052631579,0,1370.68947368421,0,0,0,0,0,0,0,0,game
7682,662105,24,2021,24,40.6455026455027,2021,3503.20105820106,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.7421052631579,0,1370.68947368421,0,0,0,0,0,0,0,0,game
7706,664178,24,2073,24,40.5578947368421,2073,3495.67368421053,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.6335078534031,0,1363.51308900524,0,0,0,0,0,0,0,0,game
7706,664178,24,2073,24,40.5578947368421,2073,3495.67368421053,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.6335078534031,0,1363.51308900524,0,0,0,0,0,0,0,0,game
7730,666201,24,2023,24,40.4712041884817,2023,3487.96335078534,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.5260416666667,0,1356.41145833333,0,0,0,0,0,0,0,0,game
7730,666201,24,2023,24,40.4712041884817,2023,3487.96335078534,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.5260416666667,0,1356.41145833333,0,0,0,0,0,0,0,0,game
7754,668290,24,2089,24,40.3854166666667,2089,3480.67708333333,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.419689119171,0,1349.38341968912,0,0,0,0,0,0,0,0,game
7754,668290,24,2089,24,40.3854166666667,2089,3480.67708333333,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.419689119171,0,1349.38341968912,0,0,0,0,0,0,0,0,game
7777,670212,23,1922,23,40.2953367875648,1922,3472.60103626943,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.3144329896907,0,1342.42783505155,0,0,0,0,0,0,0,0,game
7777,670212,23,1922,23,40.2953367875648,1922,3472.60103626943,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.3144329896907,0,1342.42783505155,0,0,0,0,0,0,0,0,game
7801,672285,24,2073,24,40.2113402061856,2073,3465.38659793814,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.2102564102564,0,1335.54358974359,0,0,0,0,0,0,0,0,game
7801,672285,24,2073,24,40.2113402061856,2073,3465.38659793814,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.2102564102564,0,1335.54358974359,0,0,0,0,0,0,0,0,game
7825,674331,24,2046,24,40.1282051282051,2046,3458.10769230769,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.1071428571429,0,1328.72959183673,0,0,0,0,0,0,0,0,game
7825,674331,24,2046,24,40.1282051282051,2046,3458.10769230769,0,0,0,0,0,0,0,0,game
3941,260431,0,0,0,20.1071428571429,0,1328.72959183673,0,0,0,0,0,0,0,0,game
7849,676328,24,1997,24,40.0459183673469,1997,3450.65306122449,0,0,0,0,0,0,0,0,game
3942,260497,1,66,1,20.010152284264,66,1322.31979695431,0,0,0,0,0,0,0,0,game
7849,676328,24,1997,24,40.0459183673469,1997,3450.65306122449,0,0,0,0,0,0,0,0,game
3942,260497,1,66,1,20.010152284264,66,1322.31979695431,0,0,0,0,0,0,0,0,game
7863,677519,14,1191,14,39.9137055837563,1191,3439.18274111675,0,0,0,0,0,0,0,0,game
3942,260497,0,0,0,19.9090909090909,0,1315.64141414141,0,0,0,0,0,0,0,0,game
7863,677519,14,1191,14,39.9137055837563,1191,3439.18274111675,0,0,0,0,0,0,0,0,game
3942,260497,0,0,0,19.9090909090909,0,1315.64141414141,0,0,0,0,0,0,0,0,game
7863,677519,0,0,0,39.7121212121212,0,3421.81313131313,0,0,0,0,0,0,0,0,game
3942,260497,0,0,0,19.8090452261307,0,1309.03015075377,0,0,0,0,0,0,0,0,game
7863,677519,0,0,0,39.7121212121212,0,3421.81313131313,0,0,0,0,0,0,0,0,game
3942,260497,0,0,0,19.8090452261307,0,1309.03015075377,0,0,0,0,0,0,0,0,game
7863,677519,0,0,0,39.5125628140703,0,3404.61809045226,0,0,0,0,0,0,0,0,game
3942,260497,0,0,0,19.71,0,1302.485,0,0,0,0,0,0,0,0,game
7863,677519,0,0,0,39.5125628140703,0,3404.61809045226,0,0,0,0,0,0,0,0,game
3942,260497,0,0,0,19.71,0,1302.485,0,0,0,0,0,0,0,0,game
7863,677519,0,0,0,39.315,0,3387.595,0,0,0,0,0,0,0,0,game
3952,261179,10,682,10,19.6616915422886,682,1299.39800995025,0,0,0,0,0,0,0,0,game
7863,677519,0,0,0,39.315,0,3387.595,0,0,0,0,0,0,0,0,game
3952,261179,10,682,10,19.6616915422886,682,1299.39800995025,0,0,0,0,0,0,0,0,game
7884,679183,21,1664,21,39.2238805970149,1664,3379.01990049751,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.5643564356436,0,1292.96534653465,0,0,0,0,0,0,0,0,game
7884,679183,21,1664,21,39.2238805970149,1664,3379.01990049751,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.5643564356436,0,1292.96534653465,0,0,0,0,0,0,0,0,game
7909,681364,25,2181,25,39.1534653465346,2181,3373.08910891089,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.4679802955665,0,1286.5960591133,0,0,0,0,0,0,0,0,game
7909,681364,25,2181,25,39.1534653465346,2181,3373.08910891089,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.4679802955665,0,1286.5960591133,0,0,0,0,0,0,0,0,game
7933,683432,24,2068,24,39.0788177339901,2068,3366.66009852217,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.3725490196078,0,1280.28921568627,0,0,0,0,0,0,0,0,game
7933,683432,24,2068,24,39.0788177339901,2068,3366.66009852217,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.3725490196078,0,1280.28921568627,0,0,0,0,0,0,0,0,game
7958,685502,25,2070,25,39.0098039215686,2070,3360.30392156863,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.2780487804878,0,1274.04390243902,0,0,0,0,0,0,0,0,game
7958,685502,25,2070,25,39.0098039215686,2070,3360.30392156863,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.2780487804878,0,1274.04390243902,0,0,0,0,0,0,0,0,game
7982,687572,24,2070,24,38.9365853658537,2070,3354.00975609756,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.1844660194175,0,1267.85922330097,0,0,0,0,0,0,0,0,game
7982,687572,24,2070,24,38.9365853658537,2070,3354.00975609756,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.1844660194175,0,1267.85922330097,0,0,0,0,0,0,0,0,game
8006,689683,24,2111,24,38.8640776699029,2111,3347.97572815534,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.0917874396135,0,1261.73429951691,0,0,0,0,0,0,0,0,game
8006,689683,24,2111,24,38.8640776699029,2111,3347.97572815534,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19.0917874396135,0,1261.73429951691,0,0,0,0,0,0,0,0,game
8030,691750,24,2067,24,38.792270531401,2067,3341.78743961353,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19,0,1255.66826923077,0,0,0,0,0,0,0,0,game
8030,691750,24,2067,24,38.792270531401,2067,3341.78743961353,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,19,0,1255.66826923077,0,0,0,0,0,0,0,0,game
8054,693745,24,1995,24,38.7211538461538,1995,3335.3125,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,18.9090909090909,0,1249.66028708134,0,0,0,0,0,0,0,0,game
8054,693745,24,1995,24,38.7211538461538,1995,3335.3125,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,18.9090909090909,0,1249.66028708134,0,0,0,0,0,0,0,0,game
8077,695787,23,2042,23,38.6459330143541,2042,3329.12440191388,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,18.8190476190476,0,1243.70952380952,0,0,0,0,0,0,0,0,game
8077,695787,23,2042,23,38.6459330143541,2042,3329.12440191388,0,0,0,0,0,0,0,0,game
3952,261179,0,0,0,18.8190476190476,0,1243.70952380952,0,0,0,0,0,0,0,0,game
8101,697815,24,2028,24,38.5761904761905,2028,3322.92857142857,0,0,0,0,0,0,0,0,game
3953,261245,1,66,1,18.7345971563981,66,1238.12796208531,0,0,0,0,0,0,0,0,game
8101,697815,24,2028,24,38.5761904761905,2028,3322.92857142857,0,0,0,0,0,0,0,0,game
3953,261245,1,66,1,18.7345971563981,66,1238.12796208531,0,0,0,0,0,0,0,0,game
8116,699085,15,1270,15,38.4644549763033,1270,3313.1990521327,0,0,0,0,0,0,0,0,game
3953,261245,0,0,0,18.6462264150943,0,1232.28773584906,0,0,0,0,0,0,0,0,game
8116,699085,15,1270,15,38.4644549763033,1270,3313.1990521327,0,0,0,0,0,0,0,0,game
3953,261245,0,0,0,18.6462264150943,0,1232.28773584906,0,0,0,0,0,0,0,0,game
8116,699085,0,0,0,38.2830188679245,0,3297.57075471698,0,0,0,0,0,0,0,0,game
3953,261245,0,0,0,18.5586854460094,0,1226.50234741784,0,0,0,0,0,0,0,0,game
8116,699085,0,0,0,38.2830188679245,0,3297.57075471698,0,0,0,0,0,0,0,0,game
3953,261245,0,0,0,18.5586854460094,0,1226.50234741784,0,0,0,0,0,0,0,0,game
8116,699085,0,0,0,38.1032863849765,0,3282.08920187793,0,0,0,0,0,0,0,0,game
3953,261245,0,0,0,18.4719626168224,0,1220.77102803738,0,0,0,0,0,0,0,0,game
8116,699085,0,0,0,38.1032863849765,0,3282.08920187793,0,0,0,0,0,0,0,0,game
3953,261245,0,0,0,18.4719626168224,0,1220.77102803738,0,0,0,0,0,0,0,0,game
8116,699085,0,0,0,37.9252336448598,0,3266.7523364486,0,0,0,0,0,0,0,0,game
3963,261927,10,682,10,18.4325581395349,682,1218.26511627907,0,0,0,0,0,0,0,0,game
8116,699085,0,0,0,37.9252336448598,0,3266.7523364486,0,0,0,0,0,0,0,0,game
3963,261927,10,682,10,18.4325581395349,682,1218.26511627907,0,0,0,0,0,0,0,0,game
8137,700764,21,1679,21,37.846511627907,1679,3259.36744186047,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.3472222222222,0,1212.625,0,0,0,0,0,0,0,0,game
8137,700764,21,1679,21,37.846511627907,1679,3259.36744186047,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.3472222222222,0,1212.625,0,0,0,0,0,0,0,0,game
8161,702764,24,2000,24,37.7824074074074,2000,3253.53703703704,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.2626728110599,0,1207.03686635945,0,0,0,0,0,0,0,0,game
8161,702764,24,2000,24,37.7824074074074,2000,3253.53703703704,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.2626728110599,0,1207.03686635945,0,0,0,0,0,0,0,0,game
8183,704625,22,1861,22,37.7096774193548,1861,3247.1198156682,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.1788990825688,0,1201.5,0,0,0,0,0,0,0,0,game
8183,704625,22,1861,22,37.7096774193548,1861,3247.1198156682,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.1788990825688,0,1201.5,0,0,0,0,0,0,0,0,game
8207,706675,24,2050,24,37.6467889908257,2050,3241.62844036697,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.0958904109589,0,1196.01369863014,0,0,0,0,0,0,0,0,game
8207,706675,24,2050,24,37.6467889908257,2050,3241.62844036697,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.0958904109589,0,1196.01369863014,0,0,0,0,0,0,0,0,game
8231,708732,24,2057,24,37.5844748858447,2057,3236.21917808219,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.0136363636364,0,1190.57727272727,0,0,0,0,0,0,0,0,game
8231,708732,24,2057,24,37.5844748858447,2057,3236.21917808219,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,18.0136363636364,0,1190.57727272727,0,0,0,0,0,0,0,0,game
8255,710769,24,2037,24,37.5227272727273,2037,3230.76818181818,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,17.9321266968326,0,1185.19004524887,0,0,0,0,0,0,0,0,game
8255,710769,24,2037,24,37.5227272727273,2037,3230.76818181818,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,17.9321266968326,0,1185.19004524887,0,0,0,0,0,0,0,0,game
8279,712844,24,2075,24,37.4615384615385,2075,3225.53846153846,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,17.8513513513514,0,1179.85135135135,0,0,0,0,0,0,0,0,game
8279,712844,24,2075,24,37.4615384615385,2075,3225.53846153846,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,17.8513513513514,0,1179.85135135135,0,0,0,0,0,0,0,0,game
8303,714913,24,2069,24,37.4009009009009,2069,3220.32882882883,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,17.7713004484305,0,1174.56053811659,0,0,0,0,0,0,0,0,game
8303,714913,24,2069,24,37.4009009009009,2069,3220.32882882883,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,17.7713004484305,0,1174.56053811659,0,0,0,0,0,0,0,0,game
8327,716929,24,2016,24,37.3408071748879,2016,3214.92825112108,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,17.6919642857143,0,1169.31696428571,0,0,0,0,0,0,0,0,game
8327,716929,24,2016,24,37.3408071748879,2016,3214.92825112108,0,0,0,0,0,0,0,0,game
3963,261927,0,0,0,17.6919642857143,0,1169.31696428571,0,0,0,0,0,0,0,0,game
8351,719023,24,2094,24,37.28125,2094,3209.92410714286,0,0,0,0,0,0,0,0,game
3964,261993,1,66,1,17.6177777777778,66,1164.41333333333,0,0,0,0,0,0,0,0,game
8351,719023,24,2094,24,37.28125,2094,3209.92410714286,0,0,0,0,0,0,0,0,game
3964,261993,1,66,1,17.6177777777778,66,1164.41333333333,0,0,0,0,0,0,0,0,game
8366,720316,15,1293,15,37.1822222222222,1293,3201.40444444444,0,0,0,0,0,0,0,0,game
3964,261993,0,0,0,17.5398230088496,0,1159.2610619469,0,0,0,0,0,0,0,0,game
8366,720316,15,1293,15,37.1822222222222,1293,3201.40444444444,0,0,0,0,0,0,0,0,game
3964,261993,0,0,0,17.5398230088496,0,1159.2610619469,0,0,0,0,0,0,0,0,game
8366,720316,0,0,0,37.0176991150442,0,3187.2389380531,0,0,0,0,0,0,0,0,game
3964,261993,0,0,0,17.4625550660793,0,1154.15418502203,0,0,0,0,0,0,0,0,game
8366,720316,0,0,0,37.0176991150442,0,3187.2389380531,0,0,0,0,0,0,0,0,game
3964,261993,0,0,0,17.4625550660793,0,1154.15418502203,0,0,0,0,0,0,0,0,game
